sample	microcosmID	treatment	replicate	day	cil	wrm	strainID	count	count.correct	lograrecount	log10rab	sflogcount	rlogcount	PA
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-0105	2	7	0.6931471805599453	-3.6620137012695717	1.47906991236654	1.2785339109657028	1
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-0262	0	0	0	-4.565103688261515	0	-1.332553115744396	0
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-0403	198	1503	5.472270673671475	-1.387855852005892	6.591175708586866	6.627452149778508	1
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-1279	3	2	0	-4.087982433541852	0.6771429005554949	0.19848788551969168	1
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-1287	883	448	4.430816798843313	-1.912857347258192	5.383977279137291	5.410114764374233	1
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-1292	13070	7286	7.0825485693553	-0.7025549187367223	8.168577389420406	8.186774077323813	1
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-1299	0	0	0	-4.565103688261515	0	-1.871233226403034	0
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-1842	0	0	0	-4.565103688261515	0	0.12502398968424008	0
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-1896	0	0	0	-4.565103688261515	0	-1.9374990854088638	0
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-1923	1102	1161	5.25227342804663	-1.4998975602072033	6.3333984991953525	6.352649065122871	1
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-1972	3249	2367	5.981414211254481	-1.1907219902106332	7.0448348414466135	7.039709109472041	1
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-1977	15502	20357	8.13505390861157	-0.2563685782327539	9.19586552597885	9.21574524890785	1
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-1988	0	0	0	-4.565103688261515	0	-0.2459396508993076	0
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-2159	0	0	0	-4.565103688261515	0	-0.2627071533094782	0
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-2160	0	0	0	-4.565103688261515	0	-1.760674063894678	0
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-2164	0	0	0	-4.565103688261515	0	0.10238486117250215	0
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-2443	0	0	0	-4.565103688261515	0	0.23041510347262503	0
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-2494	0	0	0	-4.565103688261515	0	-0.11018663591062537	0
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-2659	2704	3582	6.3835066348840055	-1.0108568800954048	7.458837025547894	7.489751498602985	1
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-2792	0	0	0	-4.565103688261515	0	-0.6261516319137258	0
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-3031	0	0	0	-4.565103688261515	0	-2.203545630661593	0
HNPanc5-d21	HNPanc_D	HNPanc	D	21	1	1	HAMBI-3237	0	0	0	-4.565103688261515	0	-0.9231923576105611	0
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-0006	71	30	0.6931471805599453	-3.3240500080410578	2.4228619817943438	2.322700717759864	1
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-0097	0	0	0	-4.81541170187533	0	-0.9324053346644924	0
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-0105	46	139	2.1972245773362196	-2.6692836661970927	3.88407242164647	3.8634463210986776	1
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-0262	0	0	0	-4.81541170187533	0	-1.3325534559576313	0
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-0403	1141	7750	6.535241271013659	-0.9260539649863991	7.884641821832825	7.904872594198167	1
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-1279	34	22	1.6094379124341003	-3.453683865857738	2.1444408899488474	2.025831293760274	1
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-1287	3525	1598	5.198497031265826	-1.6115632381290959	6.307150159315605	6.305072402670317	1
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-1292	16429	8194	6.673297967767654	-0.9018627439688127	7.940330757364997	7.961847603575458	1
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-1299	2	1	0	-4.514381706211349	0.29461028835567876	-0.8211108708363511	1
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-1842	0	0	0	-4.81541170187533	0	0.12494980142408076	0
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-1896	8	9	0	-3.815411701875331	1.406936650057727	1.122189102697625	1
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-1923	1686	1589	4.997212273764115	-1.614014577554879	6.301512526090533	6.3214308844246885	1
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-1972	7386	4813	6.093569770045136	-1.1329056159363196	7.408499279775502	7.397013599762325	1
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-1977	30767	36144	8.124446855715847	-0.25736347279234256	9.424164138199806	9.44144704688961	1
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-1988	0	0	0	-4.81541170187533	0	-0.24832218043293025	0
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-2159	0	0	0	-4.81541170187533	0	-0.2659296205549528	0
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-2160	3	22	0	-3.453683865857738	2.1444408899488474	1.8816451463660813	1
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-2164	0	0	0	-4.81541170187533	0	0.0987790741322023	0
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-2443	0	0	0	-4.81541170187533	0	0.22992201250634564	0
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-2494	0	0	0	-4.81541170187533	0	-0.1133602757400172	0
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-2659	4253	5040	6.139884552226255	-1.1128950044371801	7.454557473533872	7.485523503083197	1
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-2792	0	0	0	-4.81541170187533	0	-0.626155281592181	0
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-3031	0	0	0	-4.81541170187533	0	-2.3241773426281975	0
HNPanc5-d29	HNPanc_D	HNPanc	D	29	1	1	HAMBI-3237	0	0	0	-4.81541170187533	0	-0.9231945018129837	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-0006	0	0	0	-4.957262395986016	0	-1.0238176827279062	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-0097	1	0	0	-4.957262395986016	0	-0.5877613149504959	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-0105	0	0	0	-4.957262395986016	0	-0.9209202372250956	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-0262	0	0	0	-4.957262395986016	0	-1.3319887241724357	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-0403	26669	69734	8.454466361507933	-0.11381159074724696	11.406286726276903	11.385046247888171	1
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-1279	1	0	0	-4.957262395986016	0	-0.851664883294996	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-1287	697	122	2.5649493574615367	-2.8673572845466175	5.064192424322523	5.1027380254949595	1
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-1292	3487	670	3.9318256327243257	-2.130539875817023	6.762267303797763	6.803782193727826	1
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-1299	0	0	0	-4.957262395986016	0	-1.0483728142110074	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-1842	0	0	0	-4.957262395986016	0	0.12544475737469676	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-1896	0	0	0	-4.957262395986016	0	-1.0997797079680063	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-1923	4022	1460	4.48863636973214	-1.7926121800517185	7.540555276622175	7.536922750643812	1
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-1972	32936	8262	6.376726947898627	-1.040124643229571	9.273348184182646	9.232001060219131	1
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-1977	10413	4709	5.746203190540153	-1.284241488857119	8.711227907878209	8.739635817351417	1
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-1988	0	0	0	-4.957262395986016	0	-0.23290085617776604	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-2159	0	0	0	-4.957262395986016	0	-0.24539522350072587	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-2160	0	0	0	-4.957262395986016	0	-0.9806129260104395	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-2164	0	0	0	-4.957262395986016	0	0.19387390269045723	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-2443	0	0	0	-4.957262395986016	0	0.2331782500325345	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-2494	0	0	0	-4.957262395986016	0	-0.09312835170699844	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-2659	12378	5647	5.872117789475416	-1.205367707942268	8.892849404996081	8.907939164020563	1
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-2792	0	0	0	-4.957262395986016	0	-0.6245616241169251	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-3031	0	0	0	-4.957262395986016	0	-1.4034925201837007	0
HNPanc5-d45	HNPanc_D	HNPanc	D	45	1	1	HAMBI-3237	0	0	0	-4.957262395986016	0	-0.9183895063578877	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-0006	0	0	0	-4.868121089239152	0	-1.7959912775268698	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-0097	0	0	0	-4.868121089239152	0	-0.8979391705462082	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-0105	0	0	0	-4.868121089239152	0	-1.704525948359387	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-0262	0	0	0	-4.868121089239152	0	-1.332553023322879	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-0403	3634	21901	7.52131798019924	-0.527637314613435	9.35890518706542	9.363411163883796	1
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-1279	0	0	0	-4.868121089239152	0	-1.5883804408672857	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-1287	340	137	2.3978952727983707	-2.728242002837916	4.298198592417245	4.356518774066035	1
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-1292	3037	1344	4.59511985013459	-1.7393988049007258	6.569340639898859	6.613489627379517	1
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-1299	0	0	0	-4.868121089239152	0	-1.7933363389756285	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-1842	0	0	0	-4.868121089239152	0	0.12504868411811218	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-1896	0	0	0	-4.868121089239152	0	-1.8581955594725252	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-1923	2164	1810	5.056245805348308	-1.610202638925094	6.866656035055113	6.877552994284641	1
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-1972	40641	23498	7.593877844605118	-0.49707170797688327	9.42928234226236	9.3852243568889	1
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-1977	12046	12557	6.90875477931522	-0.7692006105168224	8.802715305706746	8.830077949228917	1
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-1988	0	0	0	-4.868121089239152	0	-0.24515334271344255	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-2159	0	0	0	-4.868121089239152	0	-0.2616465052646524	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-2160	0	0	0	-4.868121089239152	0	-1.6868288117183152	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-2164	0	0	0	-4.868121089239152	0	0.103576878481768	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-2443	0	0	0	-4.868121089239152	0	0.2305788367955623	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-2494	0	0	0	-4.868121089239152	0	-0.1091419526912046	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-2659	11925	12540	6.911747300251674	-0.7697889213914679	8.801360765693655	8.817657696515102	1
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-2792	0	0	0	-4.868121089239152	0	-0.6261504156451572	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-3031	0	0	0	-4.868121089239152	0	-2.620130439376905	0
HNPanc5-d61	HNPanc_D	HNPanc	D	61	1	1	HAMBI-3237	0	0	0	-4.868121089239152	0	-0.9231916430188633	0
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-0006	5509	4719	5.723585101952381	-1.3235492329407927	8.596037569448386	8.596037569448386	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-0097	10231	4107	5.459585514144159	-1.38386079664964	8.457161034539899	8.457161034539899	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-0105	622	3766	5.579729825986222	-1.4214956113716128	8.370500859456552	8.370500859456552	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-0262	33	3589	5.332718793265369	-1.4423967829965614	8.3223724631987	8.3223724631987	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-0403	302	4106	5.521460917862246	-1.383966528721228	8.456917569885096	8.456917569885096	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-1279	3429	4429	5.605802066295998	-1.3510875053518108	8.532626584226445	8.532626584226445	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-1287	4694	4261	5.666426688112432	-1.3678777861966973	8.493964398480614	8.493964398480614	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-1292	4156	4149	5.645446897643238	-1.3794431348627878	8.467333391067232	8.467333391067232	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-1299	6191	4271	5.44673737166631	-1.3668599875543805	8.496308036542876	8.496308036542876	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-1842	40828	3524	5.393627546352362	-1.450332110247463	8.304100041563279	8.304100041563279	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-1896	2121	4599	5.638354669333745	-1.3347333998933064	8.570284368126934	8.570284368126934	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-1923	2220	4190	5.480638923341991	-1.3751735707410362	8.477164726556667	8.477164726556667	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-1972	3167	4131	5.602118820879701	-1.3813309187272975	8.462986474142664	8.462986474142664	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-1977	1807	4249	5.627621113690637	-1.369102301524569	8.49114476320823	8.49114476320823	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-1988	928	4187	5.4680601411351315	-1.3754845585680757	8.476448628812767	8.476448628812767	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-2159	2364	3830	5.455321115357702	-1.4141790795918028	8.387348362336251	8.387348362336251	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-2160	331	4812	5.697093486505405	-1.315075369897522	8.61554988252891	8.61554988252891	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-2164	35	3250	5.337538079701318	-1.4854742620787538	8.223179195765775	8.223179195765775	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-2443	381	3773	5.4510384535657	-1.4206893357459678	8.372357440519952	8.372357440519952	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-2494	352	4352	5.572154032177765	-1.3587025644174822	8.515091753242517	8.515091753242517	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-2659	1125	2669	5.075173815233827	-1.570979970210305	8.026286486076469	8.026286486076469	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-2792	4765	4165	5.501258210544727	-1.3777719659631533	8.471181517748931	8.471181517748931	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-3031	74	4400	5.560681631015528	-1.3539398630119353	8.526058598202741	8.526058598202741	1
HNPevo2_d0	HNPevo_A	HNPevo	A	0	2	1	HAMBI-3237	3734	5872	5.872117789475416	-1.2286312307319234	8.814599653629916	8.814599653629916	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-0006	2196	585	5.170483995038151	-1.5471065566668065	8.314045508043025	8.10364651311736	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-0097	223	28	1.791759469228055	-2.852606174785941	5.279501086013121	6.850064652581898	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-0105	2815	5303	7.312553498102598	-0.5904006572881805	10.518243596243343	10.38577847184686	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-0262	0	0	0	-4.3150041726848976	0	-1.3303795101729772	0
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-0403	961	4065	7.134093721192866	-0.7058367983828775	10.252392875700364	10.215469036518243	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-1279	161	65	3.1354942159291497	-2.495460237143029	6.118779417066871	5.803681086873518	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-1287	172	49	2.6390573296152584	-2.6160341683488784	5.836930927030126	5.822762010344191	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-1292	743	231	4.356708826689592	-1.9495161877939975	7.385226833050659	7.387920197697426	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-1299	1272	273	4.394449154672439	-1.8772536098645092	7.552185474708244	7.150336891824518	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-1842	293	8	0.6931471805599453	-3.3607616632455724	4.039395109066562	4.039395109066562	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-1896	1115	752	5.43372200355424	-1.4382091964841968	8.565115563780601	8.211773017712796	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-1923	1381	811	5.5134287461649825	-1.405448143443722	8.640633424735572	8.583386344344532	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-1972	248	101	3.5263605246161616	-2.3064040009229796	6.558727790971593	6.5346546487953665	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-1977	974	713	5.3981627015177525	-1.461305960908723	8.511871087989679	8.51246458844376	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-1988	18	25	1.6094379124341003	-2.9000308247140794	5.166783610532716	5.166783610532716	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-2159	61	31	1.9459101490553132	-2.8098541943649913	5.3807905969108685	2.488226434157326	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-2160	29	131	3.58351893845611	-2.1944302414790475	6.818479883207048	6.2284396315074435	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-2164	0	0	0	-4.3150041726848976	0	0.6447140786135952	0
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-2443	9	28	2.302585092994046	-2.852606174785941	5.279501086013121	2.5854830254261354	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-2494	4	15	2.0794415416798357	-3.1108841900289725	4.659752699091347	2.1471871760532197	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-2659	7868	5807	7.443078374348516	-0.55097756499286	10.609032637743175	10.571571529378959	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-2792	0	0	0	-4.3150041726848976	0	-0.5969358837693133	0
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-3031	87	1609	6.171700597410915	-1.1081782966530476	9.32564584045344	9.32564584045344	1
HNPevo2-d5	HNPevo_A	HNPevo	A	5	2	1	HAMBI-3237	0	0	0	-4.3150041726848976	0	-0.9013936312308114	0
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-0006	7593	2370	6.1903154058531475	-1.0767013934788026	8.617955220285145	8.402930605671378	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-0097	139	20	1.6094379124341003	-3.1294136527230716	3.864067161252537	3.8199260139680824	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-0105	1544	3407	6.635946555686647	-0.9191333613623284	8.980842362580992	8.874884196961037	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-0262	0	0	0	-4.451632947456991	0	-1.3314393718512618	0
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-0403	1814	8989	7.536363938404511	-0.497873255723762	9.950933710971823	9.920946240116047	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-1279	91	43	1.791759469228055	-2.8081802709708032	4.618248357662756	4.396609815335812	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-1287	808	267	4.143134726391533	-2.0234981534282017	6.435981918560589	6.406265891957073	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-1292	551	200	3.6375861597263857	-2.148436890036502	6.14758743201839	6.171011378257313	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-1299	894	225	3.8918202981106265	-2.09752450830959	6.2651328133090125	5.930006572252283	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-1842	107	3	0	-3.8495729561290286	2.079293913047161	0.4712721842725746	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-1896	908	717	5.153291594497779	-1.5955085032146905	7.422802631630003	7.115932900133368	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-1923	1578	1085	5.5134287461649825	-1.4158031222041627	7.83685939148612	7.800070275214252	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-1972	540	257	4.248495242049359	-2.0400132414937606	6.397871710195519	6.3799247919466735	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-1977	2922	2504	6.29156913955832	-1.0528252172537262	8.672945041343946	8.674776337148472	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-1988	2	3	0	-3.8495729561290286	2.079293913047161	0.934322564121006	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-2159	33	19	1.791759469228055	-3.1506029517930094	3.81387759892791	1.6234315943476652	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-2160	77	408	4.5217885770490405	-1.839909639449649	6.859446360493698	6.270955516620041	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-2164	1	34	1.9459101490553132	-2.907564903106715	4.386018025032611	4.386018025032611	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-2443	17	61	2.6390573296152584	-2.659241257958737	4.965005377019327	4.965005377019327	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-2494	14	63	2.772588722239781	-2.6454529734731036	4.997044693644529	2.3389853643657808	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-2659	8630	7461	7.400620577371135	-0.5787777027521805	9.764631322237472	9.741299411789484	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-2792	0	0	0	-4.451632947456991	0	-0.615130768687371	0
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-3031	6	130	3.332204510175204	-2.3343616518012267	5.717955426149727	5.7065701660938375	1
HNPevo2-d9	HNPevo_A	HNPevo	A	9	2	1	HAMBI-3237	0	0	0	-4.451632947456991	0	-0.912587466694684	0
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-0006	2910	644	4.2626798770413155	-2.003600785455438	6.075026237799115	5.955236355958809	1
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-0097	52	5	0	-4.035009249707063	1.4744163455612753	0.8890216913562385	1
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-0105	2673	4181	5.940171252720432	-1.1917764716090529	7.943685968013936	7.88062052158614	1
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-0262	0	0	0	-4.813160500090706	0	-1.3325527820218557	0
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-0403	9650	33893	8.073714641109857	-0.2830376749707351	10.036032854230282	10.031967899066666	1
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-1279	158	53	1.6094379124341003	-3.0807667402677374	3.602938721078951	3.463295610287866	1
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-1287	2087	489	3.9889840465642745	-2.122964420062192	5.800418643225556	5.81693725111945	1
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-1292	6202	1600	4.919980925828125	-1.6087691681714062	6.9837114725706595	7.022032983914173	1
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-1299	282	50	1.6094379124341003	-3.10559032399277	3.5463030910409294	3.361728818324563	1
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-1842	28	1	0	-4.512130504426725	0.5150349930698738	0.18025342181367912	1
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-1896	147	82	2.0794415416798357	-2.894082407714632	4.029684426984851	3.8728620658293176	1
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-1923	5888	2870	5.616771097666572	-1.3551273075942	7.567609646753953	7.563414680837586	1
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-1972	2387	804	4.276666119016055	-1.9073646197228376	6.29646904710488	6.307153360071387	1
HNPevo2-d13	HNPevo_A	HNPevo	A	13	2	1	HAMBI-1977	17158	10423	6.871091294610546	-0.7951260973861778	8.856937860031934	8.883683521352093	1
