sample	strainID	genus	species	count
H4-d29	HAMBI-1988	Chitinophaga	sancti	0
H4-d29	HAMBI-2159	Paraburkholderia	caryophylli	0
H4-d29	HAMBI-2160	Bordetella	avium	0
H4-d29	HAMBI-2164	Cupriavidus	necator	0
H4-d29	HAMBI-2443	Paracoccus	denitrificans	0
H4-d29	HAMBI-2494	Paraburkholderia	kururiensis	0
H4-d29	HAMBI-2659	Stenotrophomonas	maltophilia	5118
H4-d29	HAMBI-2792	Moraxella	canis	0
H4-d29	HAMBI-3031	Niabella	yanshanensis	0
H4-d29	HAMBI-3237	Microvirga	lotononidis	0
H4-d45	HAMBI-0006	Pseudomonas	putida	1
H4-d45	HAMBI-0097	Acinetobacter	lwoffii	0
H4-d45	HAMBI-0105	Agrobacterium	tumefaciens	0
H4-d45	HAMBI-0262	Brevundimonas	bullata	0
H4-d45	HAMBI-0403	Comamonas	testosteroni	14
H4-d45	HAMBI-1279	Hafnia	alvei	16
H4-d45	HAMBI-1287	Citrobacter	koseri	136
H4-d45	HAMBI-1292	Morganella	morganii	6008
H4-d45	HAMBI-1299	Kluyvera	intermedia	0
H4-d45	HAMBI-1842	Sphingobium	yanoikuyae	0
H4-d45	HAMBI-1896	Sphingobacterium	spiritivorum	0
H4-d45	HAMBI-1923	Myroides	odoratus	7
H4-d45	HAMBI-1972	Aeromonas	caviae	3
H4-d45	HAMBI-1977	Pseudomonas	chlororaphis	4396
H4-d45	HAMBI-1988	Chitinophaga	sancti	0
H4-d45	HAMBI-2159	Paraburkholderia	caryophylli	0
H4-d45	HAMBI-2160	Bordetella	avium	0
H4-d45	HAMBI-2164	Cupriavidus	necator	0
H4-d45	HAMBI-2443	Paracoccus	denitrificans	0
H4-d45	HAMBI-2494	Paraburkholderia	kururiensis	0
H4-d45	HAMBI-2659	Stenotrophomonas	maltophilia	776
H4-d45	HAMBI-2792	Moraxella	canis	0
H4-d45	HAMBI-3031	Niabella	yanshanensis	0
H4-d45	HAMBI-3237	Microvirga	lotononidis	0
H4-d5	HAMBI-0006	Pseudomonas	putida	8930
H4-d5	HAMBI-0097	Acinetobacter	lwoffii	2010
H4-d5	HAMBI-0105	Agrobacterium	tumefaciens	3
H4-d5	HAMBI-0262	Brevundimonas	bullata	0
H4-d5	HAMBI-0403	Comamonas	testosteroni	1037
H4-d5	HAMBI-1279	Hafnia	alvei	2776
H4-d5	HAMBI-1287	Citrobacter	koseri	11905
H4-d5	HAMBI-1292	Morganella	morganii	11173
H4-d5	HAMBI-1299	Kluyvera	intermedia	5470
H4-d5	HAMBI-1842	Sphingobium	yanoikuyae	20
H4-d5	HAMBI-1896	Sphingobacterium	spiritivorum	1
H4-d5	HAMBI-1923	Myroides	odoratus	207
H4-d5	HAMBI-1972	Aeromonas	caviae	42727
H4-d5	HAMBI-1977	Pseudomonas	chlororaphis	5121
H4-d5	HAMBI-1988	Chitinophaga	sancti	4
H4-d5	HAMBI-2159	Paraburkholderia	caryophylli	40
H4-d5	HAMBI-2160	Bordetella	avium	17
H4-d5	HAMBI-2164	Cupriavidus	necator	0
H4-d5	HAMBI-2443	Paracoccus	denitrificans	5
H4-d5	HAMBI-2494	Paraburkholderia	kururiensis	13
H4-d5	HAMBI-2659	Stenotrophomonas	maltophilia	642
H4-d5	HAMBI-2792	Moraxella	canis	21
H4-d5	HAMBI-3031	Niabella	yanshanensis	0
H4-d5	HAMBI-3237	Microvirga	lotononidis	3
H4-d61	HAMBI-0006	Pseudomonas	putida	0
H4-d61	HAMBI-0097	Acinetobacter	lwoffii	0
H4-d61	HAMBI-0105	Agrobacterium	tumefaciens	0
H4-d61	HAMBI-0262	Brevundimonas	bullata	0
H4-d61	HAMBI-0403	Comamonas	testosteroni	0
H4-d61	HAMBI-1279	Hafnia	alvei	0
H4-d61	HAMBI-1287	Citrobacter	koseri	0
H4-d61	HAMBI-1292	Morganella	morganii	24531
H4-d61	HAMBI-1299	Kluyvera	intermedia	0
H4-d61	HAMBI-1842	Sphingobium	yanoikuyae	0
H4-d61	HAMBI-1896	Sphingobacterium	spiritivorum	0
H4-d61	HAMBI-1923	Myroides	odoratus	3
H4-d61	HAMBI-1972	Aeromonas	caviae	18
H4-d61	HAMBI-1977	Pseudomonas	chlororaphis	89344
H4-d61	HAMBI-1988	Chitinophaga	sancti	0
H4-d61	HAMBI-2159	Paraburkholderia	caryophylli	0
H4-d61	HAMBI-2160	Bordetella	avium	0
H4-d61	HAMBI-2164	Cupriavidus	necator	0
H4-d61	HAMBI-2443	Paracoccus	denitrificans	0
H4-d61	HAMBI-2494	Paraburkholderia	kururiensis	0
H4-d61	HAMBI-2659	Stenotrophomonas	maltophilia	41
H4-d61	HAMBI-2792	Moraxella	canis	0
H4-d61	HAMBI-3031	Niabella	yanshanensis	0
H4-d61	HAMBI-3237	Microvirga	lotononidis	0
H4-d9	HAMBI-0006	Pseudomonas	putida	20
H4-d9	HAMBI-0097	Acinetobacter	lwoffii	96
H4-d9	HAMBI-0105	Agrobacterium	tumefaciens	3
H4-d9	HAMBI-0262	Brevundimonas	bullata	0
H4-d9	HAMBI-0403	Comamonas	testosteroni	649
H4-d9	HAMBI-1279	Hafnia	alvei	336
H4-d9	HAMBI-1287	Citrobacter	koseri	6467
H4-d9	HAMBI-1292	Morganella	morganii	25351
H4-d9	HAMBI-1299	Kluyvera	intermedia	529
H4-d9	HAMBI-1842	Sphingobium	yanoikuyae	1
H4-d9	HAMBI-1896	Sphingobacterium	spiritivorum	2
H4-d9	HAMBI-1923	Myroides	odoratus	74
H4-d9	HAMBI-1972	Aeromonas	caviae	66857
H4-d9	HAMBI-1977	Pseudomonas	chlororaphis	37805
H4-d9	HAMBI-1988	Chitinophaga	sancti	0
H4-d9	HAMBI-2159	Paraburkholderia	caryophylli	3
H4-d9	HAMBI-2160	Bordetella	avium	1
H4-d9	HAMBI-2164	Cupriavidus	necator	0
H4-d9	HAMBI-2443	Paracoccus	denitrificans	0
H4-d9	HAMBI-2494	Paraburkholderia	kururiensis	3
H4-d9	HAMBI-2659	Stenotrophomonas	maltophilia	1256
H4-d9	HAMBI-2792	Moraxella	canis	1
H4-d9	HAMBI-3031	Niabella	yanshanensis	0
H4-d9	HAMBI-3237	Microvirga	lotononidis	1
H5-d13	HAMBI-0006	Pseudomonas	putida	2
H5-d13	HAMBI-0097	Acinetobacter	lwoffii	2
H5-d13	HAMBI-0105	Agrobacterium	tumefaciens	0
H5-d13	HAMBI-0262	Brevundimonas	bullata	0
H5-d13	HAMBI-0403	Comamonas	testosteroni	13
H5-d13	HAMBI-1279	Hafnia	alvei	12
H5-d13	HAMBI-1287	Citrobacter	koseri	655
H5-d13	HAMBI-1292	Morganella	morganii	7776
H5-d13	HAMBI-1299	Kluyvera	intermedia	9
H5-d13	HAMBI-1842	Sphingobium	yanoikuyae	0
H5-d13	HAMBI-1896	Sphingobacterium	spiritivorum	0
H5-d13	HAMBI-1923	Myroides	odoratus	4
H5-d13	HAMBI-1972	Aeromonas	caviae	10565
H5-d13	HAMBI-1977	Pseudomonas	chlororaphis	10911
H5-d13	HAMBI-1988	Chitinophaga	sancti	0
H5-d13	HAMBI-2159	Paraburkholderia	caryophylli	0
H5-d13	HAMBI-2160	Bordetella	avium	0
H5-d13	HAMBI-2164	Cupriavidus	necator	0
H5-d13	HAMBI-2443	Paracoccus	denitrificans	1
H5-d13	HAMBI-2494	Paraburkholderia	kururiensis	0
H5-d13	HAMBI-2659	Stenotrophomonas	maltophilia	201
H5-d13	HAMBI-2792	Moraxella	canis	0
H5-d13	HAMBI-3031	Niabella	yanshanensis	0
H5-d13	HAMBI-3237	Microvirga	lotononidis	0
H5-d17	HAMBI-0006	Pseudomonas	putida	6
H5-d17	HAMBI-0097	Acinetobacter	lwoffii	0
H5-d17	HAMBI-0105	Agrobacterium	tumefaciens	2
H5-d17	HAMBI-0262	Brevundimonas	bullata	0
H5-d17	HAMBI-0403	Comamonas	testosteroni	9
H5-d17	HAMBI-1279	Hafnia	alvei	3
H5-d17	HAMBI-1287	Citrobacter	koseri	2703
H5-d17	HAMBI-1292	Morganella	morganii	87443
H5-d17	HAMBI-1299	Kluyvera	intermedia	7
H5-d17	HAMBI-1842	Sphingobium	yanoikuyae	0
H5-d17	HAMBI-1896	Sphingobacterium	spiritivorum	0
H5-d17	HAMBI-1923	Myroides	odoratus	2
H5-d17	HAMBI-1972	Aeromonas	caviae	5127
H5-d17	HAMBI-1977	Pseudomonas	chlororaphis	131617
H5-d17	HAMBI-1988	Chitinophaga	sancti	0
H5-d17	HAMBI-2159	Paraburkholderia	caryophylli	0
H5-d17	HAMBI-2160	Bordetella	avium	0
H5-d17	HAMBI-2164	Cupriavidus	necator	0
H5-d17	HAMBI-2443	Paracoccus	denitrificans	0
H5-d17	HAMBI-2494	Paraburkholderia	kururiensis	0
H5-d17	HAMBI-2659	Stenotrophomonas	maltophilia	826
H5-d17	HAMBI-2792	Moraxella	canis	0
H5-d17	HAMBI-3031	Niabella	yanshanensis	0
H5-d17	HAMBI-3237	Microvirga	lotononidis	0
H5-d21	HAMBI-0006	Pseudomonas	putida	0
H5-d21	HAMBI-0097	Acinetobacter	lwoffii	0
H5-d21	HAMBI-0105	Agrobacterium	tumefaciens	0
H5-d21	HAMBI-0262	Brevundimonas	bullata	0
H5-d21	HAMBI-0403	Comamonas	testosteroni	381
H5-d21	HAMBI-1279	Hafnia	alvei	4
H5-d21	HAMBI-1287	Citrobacter	koseri	451
H5-d21	HAMBI-1292	Morganella	morganii	14299
H5-d21	HAMBI-1299	Kluyvera	intermedia	0
H5-d21	HAMBI-1842	Sphingobium	yanoikuyae	0
H5-d21	HAMBI-1896	Sphingobacterium	spiritivorum	0
H5-d21	HAMBI-1923	Myroides	odoratus	2411
H5-d21	HAMBI-1972	Aeromonas	caviae	117
H5-d21	HAMBI-1977	Pseudomonas	chlororaphis	4804
H5-d21	HAMBI-1988	Chitinophaga	sancti	0
H5-d21	HAMBI-2159	Paraburkholderia	caryophylli	0
H5-d21	HAMBI-2160	Bordetella	avium	0
H5-d21	HAMBI-2164	Cupriavidus	necator	0
H5-d21	HAMBI-2443	Paracoccus	denitrificans	0
H5-d21	HAMBI-2494	Paraburkholderia	kururiensis	0
H5-d21	HAMBI-2659	Stenotrophomonas	maltophilia	8308
H5-d21	HAMBI-2792	Moraxella	canis	0
H5-d21	HAMBI-3031	Niabella	yanshanensis	0
H5-d21	HAMBI-3237	Microvirga	lotononidis	0
H5-d29	HAMBI-0006	Pseudomonas	putida	0
H5-d29	HAMBI-0097	Acinetobacter	lwoffii	0
H5-d29	HAMBI-0105	Agrobacterium	tumefaciens	0
H5-d29	HAMBI-0262	Brevundimonas	bullata	0
H5-d29	HAMBI-0403	Comamonas	testosteroni	831
H5-d29	HAMBI-1279	Hafnia	alvei	131
H5-d29	HAMBI-1287	Citrobacter	koseri	1321
H5-d29	HAMBI-1292	Morganella	morganii	44163
H5-d29	HAMBI-1299	Kluyvera	intermedia	0
H5-d29	HAMBI-1842	Sphingobium	yanoikuyae	0
H5-d29	HAMBI-1896	Sphingobacterium	spiritivorum	0
H5-d29	HAMBI-1923	Myroides	odoratus	4923
H5-d29	HAMBI-1972	Aeromonas	caviae	62
H5-d29	HAMBI-1977	Pseudomonas	chlororaphis	16226
H5-d29	HAMBI-1988	Chitinophaga	sancti	0
H5-d29	HAMBI-2159	Paraburkholderia	caryophylli	0
H5-d29	HAMBI-2160	Bordetella	avium	0
H5-d29	HAMBI-2164	Cupriavidus	necator	0
H5-d29	HAMBI-2443	Paracoccus	denitrificans	0
H5-d29	HAMBI-2494	Paraburkholderia	kururiensis	0
H5-d29	HAMBI-2659	Stenotrophomonas	maltophilia	19118
H5-d29	HAMBI-2792	Moraxella	canis	0
H5-d29	HAMBI-3031	Niabella	yanshanensis	0
H5-d29	HAMBI-3237	Microvirga	lotononidis	0
H5-d45	HAMBI-0006	Pseudomonas	putida	5
H5-d45	HAMBI-0097	Acinetobacter	lwoffii	0
H5-d45	HAMBI-0105	Agrobacterium	tumefaciens	9
H5-d45	HAMBI-0262	Brevundimonas	bullata	0
H5-d45	HAMBI-0403	Comamonas	testosteroni	189
H5-d45	HAMBI-1279	Hafnia	alvei	88
H5-d45	HAMBI-1287	Citrobacter	koseri	467
H5-d45	HAMBI-1292	Morganella	morganii	10568
H5-d45	HAMBI-1299	Kluyvera	intermedia	0
H5-d45	HAMBI-1842	Sphingobium	yanoikuyae	0
H5-d45	HAMBI-1896	Sphingobacterium	spiritivorum	0
H5-d45	HAMBI-1923	Myroides	odoratus	1911
H5-d45	HAMBI-1972	Aeromonas	caviae	6
H5-d45	HAMBI-1977	Pseudomonas	chlororaphis	4408
H5-d45	HAMBI-1988	Chitinophaga	sancti	0
H5-d45	HAMBI-2159	Paraburkholderia	caryophylli	0
H5-d45	HAMBI-2160	Bordetella	avium	0
H5-d45	HAMBI-2164	Cupriavidus	necator	0
H5-d45	HAMBI-2443	Paracoccus	denitrificans	0
H5-d45	HAMBI-2494	Paraburkholderia	kururiensis	0
H5-d45	HAMBI-2659	Stenotrophomonas	maltophilia	6061
H5-d45	HAMBI-2792	Moraxella	canis	0
H5-d45	HAMBI-3031	Niabella	yanshanensis	0
H5-d45	HAMBI-3237	Microvirga	lotononidis	0
H5-d5	HAMBI-0006	Pseudomonas	putida	5038
H5-d5	HAMBI-0097	Acinetobacter	lwoffii	1416
H5-d5	HAMBI-0105	Agrobacterium	tumefaciens	3
H5-d5	HAMBI-0262	Brevundimonas	bullata	0
H5-d5	HAMBI-0403	Comamonas	testosteroni	1325
H5-d5	HAMBI-1279	Hafnia	alvei	1393
H5-d5	HAMBI-1287	Citrobacter	koseri	6011
H5-d5	HAMBI-1292	Morganella	morganii	6023
H5-d5	HAMBI-1299	Kluyvera	intermedia	2596
H5-d5	HAMBI-1842	Sphingobium	yanoikuyae	20
H5-d5	HAMBI-1896	Sphingobacterium	spiritivorum	3
H5-d5	HAMBI-1923	Myroides	odoratus	180
H5-d5	HAMBI-1972	Aeromonas	caviae	20979
H5-d5	HAMBI-1977	Pseudomonas	chlororaphis	2673
H5-d5	HAMBI-1988	Chitinophaga	sancti	0
H5-d5	HAMBI-2159	Paraburkholderia	caryophylli	24
H5-d5	HAMBI-2160	Bordetella	avium	5
H5-d5	HAMBI-2164	Cupriavidus	necator	0
H5-d5	HAMBI-2443	Paracoccus	denitrificans	1
H5-d5	HAMBI-2494	Paraburkholderia	kururiensis	10
H5-d5	HAMBI-2659	Stenotrophomonas	maltophilia	788
H5-d5	HAMBI-2792	Moraxella	canis	15
H5-d5	HAMBI-3031	Niabella	yanshanensis	0
H5-d5	HAMBI-3237	Microvirga	lotononidis	6
H5-d61	HAMBI-0006	Pseudomonas	putida	0
H5-d61	HAMBI-0097	Acinetobacter	lwoffii	0
H5-d61	HAMBI-0105	Agrobacterium	tumefaciens	0
H5-d61	HAMBI-0262	Brevundimonas	bullata	0
H5-d61	HAMBI-0403	Comamonas	testosteroni	40
H5-d61	HAMBI-1279	Hafnia	alvei	0
H5-d61	HAMBI-1287	Citrobacter	koseri	7
H5-d61	HAMBI-1292	Morganella	morganii	26475
H5-d61	HAMBI-1299	Kluyvera	intermedia	0
H5-d61	HAMBI-1842	Sphingobium	yanoikuyae	0
H5-d61	HAMBI-1896	Sphingobacterium	spiritivorum	0
H5-d61	HAMBI-1923	Myroides	odoratus	28
H5-d61	HAMBI-1972	Aeromonas	caviae	121
H5-d61	HAMBI-1977	Pseudomonas	chlororaphis	133786
H5-d61	HAMBI-1988	Chitinophaga	sancti	0
H5-d61	HAMBI-2159	Paraburkholderia	caryophylli	0
H5-d61	HAMBI-2160	Bordetella	avium	0
H5-d61	HAMBI-2164	Cupriavidus	necator	0
H5-d61	HAMBI-2443	Paracoccus	denitrificans	0
H5-d61	HAMBI-2494	Paraburkholderia	kururiensis	0
H5-d61	HAMBI-2659	Stenotrophomonas	maltophilia	90
H5-d61	HAMBI-2792	Moraxella	canis	0
H5-d61	HAMBI-3031	Niabella	yanshanensis	0
H5-d61	HAMBI-3237	Microvirga	lotononidis	0
H5-d9	HAMBI-0006	Pseudomonas	putida	12
H5-d9	HAMBI-0097	Acinetobacter	lwoffii	101
H5-d9	HAMBI-0105	Agrobacterium	tumefaciens	2
H5-d9	HAMBI-0262	Brevundimonas	bullata	0
H5-d9	HAMBI-0403	Comamonas	testosteroni	694
H5-d9	HAMBI-1279	Hafnia	alvei	381
H5-d9	HAMBI-1287	Citrobacter	koseri	8268
H5-d9	HAMBI-1292	Morganella	morganii	32852
H5-d9	HAMBI-1299	Kluyvera	intermedia	628
H5-d9	HAMBI-1842	Sphingobium	yanoikuyae	0
H5-d9	HAMBI-1896	Sphingobacterium	spiritivorum	1
H5-d9	HAMBI-1923	Myroides	odoratus	117
H5-d9	HAMBI-1972	Aeromonas	caviae	79823
H5-d9	HAMBI-1977	Pseudomonas	chlororaphis	48559
H5-d9	HAMBI-1988	Chitinophaga	sancti	0
H5-d9	HAMBI-2159	Paraburkholderia	caryophylli	4
H5-d9	HAMBI-2160	Bordetella	avium	0
H5-d9	HAMBI-2164	Cupriavidus	necator	0
H5-d9	HAMBI-2443	Paracoccus	denitrificans	0
H5-d9	HAMBI-2494	Paraburkholderia	kururiensis	1
H5-d9	HAMBI-2659	Stenotrophomonas	maltophilia	1711
H5-d9	HAMBI-2792	Moraxella	canis	0
H5-d9	HAMBI-3031	Niabella	yanshanensis	0
H5-d9	HAMBI-3237	Microvirga	lotononidis	2
HAMBI1	HAMBI-0006	Pseudomonas	putida	4891
HAMBI1	HAMBI-0097	Acinetobacter	lwoffii	10455
HAMBI1	HAMBI-0105	Agrobacterium	tumefaciens	717
HAMBI1	HAMBI-0262	Brevundimonas	bullata	44
HAMBI1	HAMBI-0403	Comamonas	testosteroni	342
HAMBI1	HAMBI-1279	Hafnia	alvei	3255
HAMBI1	HAMBI-1287	Citrobacter	koseri	4647
HAMBI1	HAMBI-1292	Morganella	morganii	4368
HAMBI1	HAMBI-1299	Kluyvera	intermedia	5803
HAMBI1	HAMBI-1842	Sphingobium	yanoikuyae	48848
HAMBI1	HAMBI-1896	Sphingobacterium	spiritivorum	2037
HAMBI1	HAMBI-1923	Myroides	odoratus	2150
HAMBI1	HAMBI-1972	Aeromonas	caviae	2881
HAMBI1	HAMBI-1977	Pseudomonas	chlororaphis	1696
HAMBI1	HAMBI-1988	Chitinophaga	sancti	825
HAMBI1	HAMBI-2159	Paraburkholderia	caryophylli	2639
HAMBI1	HAMBI-2160	Bordetella	avium	310
HAMBI1	HAMBI-2164	Cupriavidus	necator	36
HAMBI1	HAMBI-2443	Paracoccus	denitrificans	454
HAMBI1	HAMBI-2494	Paraburkholderia	kururiensis	352
HAMBI1	HAMBI-2659	Stenotrophomonas	maltophilia	2265
HAMBI1	HAMBI-2792	Moraxella	canis	4830
HAMBI1	HAMBI-3031	Niabella	yanshanensis	88
HAMBI1	HAMBI-3237	Microvirga	lotononidis	3278
HAMBI2	HAMBI-0006	Pseudomonas	putida	5509
HAMBI2	HAMBI-0097	Acinetobacter	lwoffii	10231
HAMBI2	HAMBI-0105	Agrobacterium	tumefaciens	622
HAMBI2	HAMBI-0262	Brevundimonas	bullata	33
HAMBI2	HAMBI-0403	Comamonas	testosteroni	302
HAMBI2	HAMBI-1279	Hafnia	alvei	3429
HAMBI2	HAMBI-1287	Citrobacter	koseri	4694
HAMBI2	HAMBI-1292	Morganella	morganii	4156
HAMBI2	HAMBI-1299	Kluyvera	intermedia	6191
HAMBI2	HAMBI-1842	Sphingobium	yanoikuyae	40828
HAMBI2	HAMBI-1896	Sphingobacterium	spiritivorum	2121
HAMBI2	HAMBI-1923	Myroides	odoratus	2220
HAMBI2	HAMBI-1972	Aeromonas	caviae	3167
HAMBI2	HAMBI-1977	Pseudomonas	chlororaphis	1807
HAMBI2	HAMBI-1988	Chitinophaga	sancti	928
HAMBI2	HAMBI-2159	Paraburkholderia	caryophylli	2364
HAMBI2	HAMBI-2160	Bordetella	avium	331
HAMBI2	HAMBI-2164	Cupriavidus	necator	35
HAMBI2	HAMBI-2443	Paracoccus	denitrificans	381
HAMBI2	HAMBI-2494	Paraburkholderia	kururiensis	352
HAMBI2	HAMBI-2659	Stenotrophomonas	maltophilia	1125
HAMBI2	HAMBI-2792	Moraxella	canis	4765
HAMBI2	HAMBI-3031	Niabella	yanshanensis	74
HAMBI2	HAMBI-3237	Microvirga	lotononidis	3734
HAMBI3	HAMBI-0006	Pseudomonas	putida	1693
HAMBI3	HAMBI-0097	Acinetobacter	lwoffii	4384
HAMBI3	HAMBI-0105	Agrobacterium	tumefaciens	331
HAMBI3	HAMBI-0262	Brevundimonas	bullata	18
HAMBI3	HAMBI-0403	Comamonas	testosteroni	97
HAMBI3	HAMBI-1279	Hafnia	alvei	1367
HAMBI3	HAMBI-1287	Citrobacter	koseri	1970
HAMBI3	HAMBI-1292	Morganella	morganii	1749
HAMBI3	HAMBI-1299	Kluyvera	intermedia	2726
HAMBI3	HAMBI-1842	Sphingobium	yanoikuyae	19104
HAMBI3	HAMBI-1896	Sphingobacterium	spiritivorum	828
HAMBI3	HAMBI-1923	Myroides	odoratus	951
HAMBI3	HAMBI-1972	Aeromonas	caviae	1437
HAMBI3	HAMBI-1977	Pseudomonas	chlororaphis	749
HAMBI3	HAMBI-1988	Chitinophaga	sancti	405
HAMBI3	HAMBI-2159	Paraburkholderia	caryophylli	1133
HAMBI3	HAMBI-2160	Bordetella	avium	98
HAMBI3	HAMBI-2164	Cupriavidus	necator	16
HAMBI3	HAMBI-2443	Paracoccus	denitrificans	126
HAMBI3	HAMBI-2494	Paraburkholderia	kururiensis	137
HAMBI3	HAMBI-2659	Stenotrophomonas	maltophilia	743
HAMBI3	HAMBI-2792	Moraxella	canis	2104
HAMBI3	HAMBI-3031	Niabella	yanshanensis	25
HAMBI3	HAMBI-3237	Microvirga	lotononidis	863
HAMBI4	HAMBI-0006	Pseudomonas	putida	2205
HAMBI4	HAMBI-0097	Acinetobacter	lwoffii	4437
HAMBI4	HAMBI-0105	Agrobacterium	tumefaciens	272
HAMBI4	HAMBI-0262	Brevundimonas	bullata	21
HAMBI4	HAMBI-0403	Comamonas	testosteroni	144
HAMBI4	HAMBI-1279	Hafnia	alvei	1389
HAMBI4	HAMBI-1287	Citrobacter	koseri	1950
HAMBI4	HAMBI-1292	Morganella	morganii	1673
HAMBI4	HAMBI-1299	Kluyvera	intermedia	2605
HAMBI4	HAMBI-1842	Sphingobium	yanoikuyae	22919
HAMBI4	HAMBI-1896	Sphingobacterium	spiritivorum	673
HAMBI4	HAMBI-1923	Myroides	odoratus	936
HAMBI4	HAMBI-1972	Aeromonas	caviae	1288
HAMBI4	HAMBI-1977	Pseudomonas	chlororaphis	705
HAMBI4	HAMBI-1988	Chitinophaga	sancti	401
HAMBI4	HAMBI-2159	Paraburkholderia	caryophylli	1038
HAMBI4	HAMBI-2160	Bordetella	avium	109
HAMBI4	HAMBI-2164	Cupriavidus	necator	22
HAMBI4	HAMBI-2443	Paracoccus	denitrificans	182
HAMBI4	HAMBI-2494	Paraburkholderia	kururiensis	144
HAMBI4	HAMBI-2659	Stenotrophomonas	maltophilia	908
HAMBI4	HAMBI-2792	Moraxella	canis	1883
HAMBI4	HAMBI-3031	Niabella	yanshanensis	23
HAMBI4	HAMBI-3237	Microvirga	lotononidis	1119
HAMBI5	HAMBI-0006	Pseudomonas	putida	1980
HAMBI5	HAMBI-0097	Acinetobacter	lwoffii	4235
HAMBI5	HAMBI-0105	Agrobacterium	tumefaciens	281
HAMBI5	HAMBI-0262	Brevundimonas	bullata	11
HAMBI5	HAMBI-0403	Comamonas	testosteroni	137
HAMBI5	HAMBI-1279	Hafnia	alvei	1205
HAMBI5	HAMBI-1287	Citrobacter	koseri	1779
HAMBI5	HAMBI-1292	Morganella	morganii	1743
HAMBI5	HAMBI-1299	Kluyvera	intermedia	2304
HAMBI5	HAMBI-1842	Sphingobium	yanoikuyae	21948
HAMBI5	HAMBI-1896	Sphingobacterium	spiritivorum	796
HAMBI5	HAMBI-1923	Myroides	odoratus	903
HAMBI5	HAMBI-1972	Aeromonas	caviae	1440
HAMBI5	HAMBI-1977	Pseudomonas	chlororaphis	789
HAMBI5	HAMBI-1988	Chitinophaga	sancti	395
HAMBI5	HAMBI-2159	Paraburkholderia	caryophylli	1121
HAMBI5	HAMBI-2160	Bordetella	avium	129
HAMBI5	HAMBI-2164	Cupriavidus	necator	30
HAMBI5	HAMBI-2443	Paracoccus	denitrificans	243
HAMBI5	HAMBI-2494	Paraburkholderia	kururiensis	130
HAMBI5	HAMBI-2659	Stenotrophomonas	maltophilia	711
HAMBI5	HAMBI-2792	Moraxella	canis	1975
HAMBI5	HAMBI-3031	Niabella	yanshanensis	33
HAMBI5	HAMBI-3237	Microvirga	lotononidis	808
HN2-d13	HAMBI-0006	Pseudomonas	putida	777
HN2-d13	HAMBI-0097	Acinetobacter	lwoffii	65
HN2-d13	HAMBI-0105	Agrobacterium	tumefaciens	124
HN2-d13	HAMBI-0262	Brevundimonas	bullata	0
HN2-d13	HAMBI-0403	Comamonas	testosteroni	751
HN2-d13	HAMBI-1279	Hafnia	alvei	4
HN2-d13	HAMBI-1287	Citrobacter	koseri	4331
HN2-d13	HAMBI-1292	Morganella	morganii	678
HN2-d13	HAMBI-1299	Kluyvera	intermedia	73
HN2-d13	HAMBI-1842	Sphingobium	yanoikuyae	19
HN2-d13	HAMBI-1896	Sphingobacterium	spiritivorum	9
HN2-d13	HAMBI-1923	Myroides	odoratus	719
HN2-d13	HAMBI-1972	Aeromonas	caviae	3655
HN2-d13	HAMBI-1977	Pseudomonas	chlororaphis	1725
HN2-d13	HAMBI-1988	Chitinophaga	sancti	0
HN2-d13	HAMBI-2159	Paraburkholderia	caryophylli	1
HN2-d13	HAMBI-2160	Bordetella	avium	35
HN2-d13	HAMBI-2164	Cupriavidus	necator	0
HN2-d13	HAMBI-2443	Paracoccus	denitrificans	0
HN2-d13	HAMBI-2494	Paraburkholderia	kururiensis	0
HN2-d13	HAMBI-2659	Stenotrophomonas	maltophilia	2494
HN2-d13	HAMBI-2792	Moraxella	canis	0
HN2-d13	HAMBI-3031	Niabella	yanshanensis	0
HN2-d13	HAMBI-3237	Microvirga	lotononidis	0
HN2-d17	HAMBI-0006	Pseudomonas	putida	0
HN2-d17	HAMBI-0097	Acinetobacter	lwoffii	0
HN2-d17	HAMBI-0105	Agrobacterium	tumefaciens	0
HN2-d17	HAMBI-0262	Brevundimonas	bullata	0
HN2-d17	HAMBI-0403	Comamonas	testosteroni	19004
HN2-d17	HAMBI-1279	Hafnia	alvei	0
HN2-d17	HAMBI-1287	Citrobacter	koseri	342
HN2-d17	HAMBI-1292	Morganella	morganii	598
HN2-d17	HAMBI-1299	Kluyvera	intermedia	0
HN2-d17	HAMBI-1842	Sphingobium	yanoikuyae	2
HN2-d17	HAMBI-1896	Sphingobacterium	spiritivorum	0
HN2-d17	HAMBI-1923	Myroides	odoratus	2553
HN2-d17	HAMBI-1972	Aeromonas	caviae	35399
HN2-d17	HAMBI-1977	Pseudomonas	chlororaphis	14201
HN2-d17	HAMBI-1988	Chitinophaga	sancti	0
HN2-d17	HAMBI-2159	Paraburkholderia	caryophylli	0
HN2-d17	HAMBI-2160	Bordetella	avium	0
HN2-d17	HAMBI-2164	Cupriavidus	necator	0
HN2-d17	HAMBI-2443	Paracoccus	denitrificans	0
HN2-d17	HAMBI-2494	Paraburkholderia	kururiensis	0
HN2-d17	HAMBI-2659	Stenotrophomonas	maltophilia	17739
HN2-d17	HAMBI-2792	Moraxella	canis	0
HN2-d17	HAMBI-3031	Niabella	yanshanensis	0
HN2-d17	HAMBI-3237	Microvirga	lotononidis	0
